ID_VIV,ID_HOG,ID_PER,ID_DEL,UPM,VIV_SEL,HOGAR,BPCOD,R_SEL,SEXO,EDAD,AREAM_OCU,BP1_1,BP1_2C,FAC_DEL,FAC_DEL_AM
1505963.05,1505963.05.01,1505963.05.01.01,1505963.05.01.01.02.1,1505963,5,1,2,1,1,40,1,11,15,1999,1999
1509488.04,1509488.04.01,1509488.04.01.03,1509488.04.01.03.05.1,1509488,4,1,5,3,1,31,1,12,15,3795,3795
1505591.01,1505591.01.01,1505591.01.01.01,1505591.01.01.01.05.2,1505591,1,1,5,1,2,45,1,8,15,1748,1748
1506059.01,1506059.01.01,1506059.01.01.02,1506059.01.01.02.02.1,1506059,1,1,2,2,2,37,1,7,15,1383,1383
1504308.05,1504308.05.01,1504308.05.01.02,1504308.05.01.02.01.1,1504308,5,1,1,2,2,35,1,9,15,1746,1746
1504308.02,1504308.02.01,1504308.02.01.02,1504308.02.01.02.02.1,1504308,2,1,2,2,2,43,1,12,15,1746,1746
1506011.05,1506011.05.01,1506011.05.01.05,1506011.05.01.05.05.1,1506011,5,1,5,5,2,33,1,6,15,7306,7306
1528339.02,1528339.02.01,1528339.02.01.01,1528339.02.01.01.09.1,1528339,2,1,9,1,2,56,1,7,15,5230,5230
1505289.01,1505289.01.01,1505289.01.01.02,1505289.01.01.02.05.1,1505289,1,1,5,2,2,40,1,12,15,5462,5462
1507254.05,1507254.05.01,1507254.05.01.02,1507254.05.01.02.02.1,1507254,5,1,2,2,2,37,1,1,15,2434,2434
1504479.03,1504479.03.01,1504479.03.01.02,1504479.03.01.02.05.1,1504479,3,1,5,2,2,26,1,6,15,2833,2833
1504417.05,1504417.05.01,1504417.05.01.03,1504417.05.01.03.05.1,1504417,5,1,5,3,1,26,1,11,15,6047,6047
1506814.04,1506814.04.01,1506814.04.01.01,1506814.04.01.01.05.1,1506814,4,1,5,1,1,56,1,11,15,5052,5052
922143.04,0922143.04.01,0922143.04.01.02,0922143.04.01.02.11.1,922143,4,1,11,2,2,31,1,12,15,1162,1162
1507074.03,1507074.03.01,1507074.03.01.01,1507074.03.01.01.09.1,1507074,3,1,9,1,2,63,1,99,15,1650,1650
1505114.05,1505114.05.01,1505114.05.01.05,1505114.05.01.05.05.2,1505114,5,1,5,5,1,22,1,7,15,10604,10604
1513779.02,1513779.02.01,1513779.02.01.01,1513779.02.01.01.05.3,1513779,2,1,5,1,2,22,1,10,15,1764,1764
1504126.01,1504126.01.01,1504126.01.01.02,1504126.01.01.02.09.1,1504126,1,1,9,2,2,63,1,7,15,6547,6547
1505494.03,1505494.03.01,1505494.03.01.02,1505494.03.01.02.05.1,1505494,3,1,5,2,2,61,1,7,15,4999,4999
1504188.03,1504188.03.01,1504188.03.01.02,1504188.03.01.02.07.1,1504188,3,1,7,2,2,62,1,2,15,6666,6666
1513999.05,1513999.05.01,1513999.05.01.02,1513999.05.01.02.05.1,1513999,5,1,5,2,1,30,1,11,15,4105,4105
1506741.03,1506741.03.01,1506741.03.01.02,1506741.03.01.02.05.1,1506741,3,1,5,2,1,33,1,12,15,3545,3545
1360401.1,1360401.10.01,1360401.10.01.01,1360401.10.01.01.01.1,1360401,10,1,1,1,1,60,1,2,15,355,355
1504068.01,1504068.01.01,1504068.01.01.04,1504068.01.01.04.05.1,1504068,1,1,5,4,2,20,1,7,15,5158,5158
1504183.01,1504183.01.01,1504183.01.01.02,1504183.01.01.02.09.1,1504183,1,1,9,2,2,61,1,9,15,3342,3342
1513667.04,1513667.04.01,1513667.04.01.01,1513667.04.01.01.05.1,1513667,4,1,5,1,1,76,1,2,15,2559,2559
1505494.03,1505494.03.01,1505494.03.01.02,1505494.03.01.02.05.2,1505494,3,1,5,2,2,61,1,4,15,4999,4999
1505052.04,1505052.04.01,1505052.04.01.05,1505052.04.01.05.05.3,1505052,4,1,5,5,2,27,1,9,15,7181,7181
1505052.05,1505052.05.01,1505052.05.01.02,1505052.05.01.02.09.1,1505052,5,1,9,2,1,33,1,4,15,2873,2873
1505114.03,1505114.03.01,1505114.03.01.05,1505114.03.01.05.08.1,1505114,3,1,8,5,1,18,1,5,15,8837,8837
919656.04,0919656.04.01,0919656.04.01.04,0919656.04.01.04.05.3,919656,4,1,5,4,1,37,1,9,15,1901,1901
1505055.01,1505055.01.01,1505055.01.01.04,1505055.01.01.04.05.1,1505055,1,1,5,4,2,20,1,6,15,5464,5464
1506382.03,1506382.03.01,1506382.03.01.04,1506382.03.01.04.01.1,1506382,3,1,1,4,1,24,1,2,15,1508,1508
1506624.05,1506624.05.01,1506624.05.01.02,1506624.05.01.02.04.1,1506624,5,1,4,2,2,36,1,9,15,1219,1219
1504472.05,1504472.05.01,1504472.05.01.03,1504472.05.01.03.02.1,1504472,5,1,2,3,2,38,1,3,15,1219,1219
1528354.01,1528354.01.01,1528354.01.01.03,1528354.01.01.03.04.1,1528354,1,1,4,3,2,24,1,8,15,1757,1757
1506606.01,1506606.01.01,1506606.01.01.04,1506606.01.01.04.05.1,1506606,1,1,5,4,1,19,1,11,15,5321,5321
1504527.02,1504527.02.01,1504527.02.01.02,1504527.02.01.02.02.1,1504527,2,1,2,2,2,56,1,3,15,1532,1532
1504183.02,1504183.02.01,1504183.02.01.01,1504183.02.01.01.09.1,1504183,2,1,9,1,2,70,1,3,15,3342,3342
1506403.01,1506403.01.01,1506403.01.01.02,1506403.01.01.02.05.1,1506403,1,1,5,2,2,42,1,9,15,4147,4147
1505963.02,1505963.02.01,1505963.02.01.01,1505963.02.01.01.05.2,1505963,2,1,5,1,1,57,1,2,15,3998,3998
1506890.04,1506890.04.01,1506890.04.01.02,1506890.04.01.02.04.1,1506890,4,1,4,2,2,74,1,10,15,1709,1709
1505052.02,1505052.02.01,1505052.02.01.02,1505052.02.01.02.05.1,1505052,2,1,5,2,2,47,1,6,15,4309,4309
1505538.04,1505538.04.01,1505538.04.01.02,1505538.04.01.02.09.1,1505538,4,1,9,2,2,62,1,7,15,8238,8238
1506387.01,1506387.01.01,1506387.01.01.02,1506387.01.01.02.02.1,1506387,1,1,2,2,1,50,1,8,15,1418,1418
1505055.02,1505055.02.01,1505055.02.01.02,1505055.02.01.02.10.1,1505055,2,1,10,2,2,62,1,12,15,2732,2732
1504188.02,1504188.02.01,1504188.02.01.02,1504188.02.01.02.03.1,1504188,2,1,3,2,1,18,1,3,15,1333,1333
1528678.01,1528678.01.01,1528678.01.01.04,1528678.01.01.04.05.1,1528678,1,1,5,4,1,21,1,2,15,5674,5674
1528354.04,1528354.04.01,1528354.04.01.02,1528354.04.01.02.09.1,1528354,4,1,9,2,2,28,1,6,15,3514,3514
1510519.01,1510519.01.01,1510519.01.01.01,1510519.01.01.01.03.1,1510519,1,1,3,1,1,48,1,9,15,2012,2012
1506403.03,1506403.03.01,1506403.03.01.02,1506403.03.01.02.13.1,1506403,3,1,13,2,2,27,1,6,15,2764,2764
1507074.03,1507074.03.01,1507074.03.01.01,1507074.03.01.01.07.2,1507074,3,1,7,1,2,63,1,11,15,1650,1650
1506890.02,1506890.02.01,1506890.02.01.03,1506890.02.01.03.02.1,1506890,2,1,2,3,1,18,1,7,15,1709,1709
1504314.05,1504314.05.01,1504314.05.01.01,1504314.05.01.01.07.1,1504314,5,1,7,1,1,79,1,11,15,7299,7299
1505591.01,1505591.01.01,1505591.01.01.01,1505591.01.01.01.01.1,1505591,1,1,1,1,2,45,1,5,15,1748,1748
919912.01,0919912.01.01,0919912.01.01.02,0919912.01.01.02.05.1,919912,1,1,5,2,1,19,1,8,15,1427,1427
1506387.03,1506387.03.01,1506387.03.01.01,1506387.03.01.01.02.1,1506387,3,1,2,1,1,52,1,11,15,1418,1418
1700644.03,1700644.03.01,1700644.03.01.01,1700644.03.01.01.04.1,1700644,3,1,4,1,2,19,1,11,15,134,134
1505055.04,1505055.04.01,1505055.04.01.02,1505055.04.01.02.07.1,1505055,4,1,7,2,2,25,1,6,15,2732,2732
1513978.05,1513978.05.01,1513978.05.01.03,1513978.05.01.03.05.1,1513978,5,1,5,3,1,41,1,12,15,15344,15344
1515161.04,1515161.04.01,1515161.04.01.02,1515161.04.01.02.05.1,1515161,4,1,5,2,2,44,1,7,15,4683,4683
1504188.04,1504188.04.01,1504188.04.01.01,1504188.04.01.01.07.1,1504188,4,1,7,1,2,70,1,8,15,1333,1333
1505984.05,1505984.05.01,1505984.05.01.01,1505984.05.01.01.05.1,1505984,5,1,5,1,1,28,1,8,15,2697,2697
1504313.05,1504313.05.01,1504313.05.01.03,1504313.05.01.03.05.1,1504313,5,1,5,3,1,20,1,4,15,6699,6699
1506403.03,1506403.03.01,1506403.03.01.02,1506403.03.01.02.10.1,1506403,3,1,10,2,2,27,1,2,15,2764,2764
1506382.03,1506382.03.01,1506382.03.01.04,1506382.03.01.04.09.1,1506382,3,1,9,4,1,24,1,5,15,6034,6034
906462.03,0906462.03.01,0906462.03.01.03,0906462.03.01.03.01.1,906462,3,1,1,3,2,36,1,2,15,787,787
1504183.04,1504183.04.01,1504183.04.01.02,1504183.04.01.02.09.1,1504183,4,1,9,2,1,40,1,3,15,5014,5014
1505417.05,1505417.05.01,1505417.05.01.03,1505417.05.01.03.05.1,1505417,5,1,5,3,2,28,1,9,15,5297,5297
1504472.05,1504472.05.01,1504472.05.01.03,1504472.05.01.03.07.1,1504472,5,1,7,3,2,38,1,12,15,3657,3657
